,Aff,Neg,Win
0,Damien-St. Lucy's KN,Clackamas PY,Neg
1,OES RL,Damien-St. Lucy's LM,Neg
2,Reynolds GS,Sam Barlow AS,Aff
3,OES NC,Adrienne C. Nelson NN,Aff
4,South Salem MR,Roosevelt ML,Aff
5,OES AZ,Clackamas NH,Aff
6,Sam Barlow LP,Garfield NW,Neg
7,Garfield RZ,Parkrose HG,Aff
8,Franklin JS,Clackamas HT,Aff
9,Damien-St. Lucy's IG,Franklin DH,Aff
10,South Eugene GR,Franklin PS,Aff
