,Aff,Neg,Win
0,Blue Valley Southwest PC,Shawnee Mission South MJ,Aff
1,Blue Valley West VS,Shawnee Mission East PL,Neg
2,Washburn Rural CN,Lawrence Free State EF,Aff
3,Olathe North FC,Blue Valley North PS,Neg
