,Aff,Neg,Win
0,Barstow KP,Thomas Kelly MG,Neg
1,Hayden BA,Avery Coonley FN,Neg
2,Lawrence Free State FH,St Paul Central MC,Neg
3,Olathe North CF,Barstow BS,Aff
4,Niles West SS,Barstow GH,Neg
5,St Paul Central BM,Dowling Catholic BS,Aff
6,Barstow TM,Olathe North MM,Neg
7,Lawrence Free State EF,Washington DA,Aff
8,Avery Coonley RW,Maine East JV,Neg
9,Washburn Rural CR,Niles West VK,Aff
10,St Paul Central WN,Kenwood BH,Neg
11,Washburn Rural CH,St Paul Central UB,Neg
