,Aff,Neg,Win
0,Caddo Magnet VA,Little Rock Central GT,Aff
1,Katy Taylor WW,Dallas Highland Park BC,Neg
2,Eastside HS,Damien-St. Lucy's LM,Neg
3,Marist AC,Damien-St. Lucy's KN,Neg
4,Caddo Magnet AP,Katy Taylor CK,Neg
5,Caddo Magnet WB,Woodlands College Park MS,Neg
6,Woodlands College Park OF,Caddo Magnet PM,Neg
