,Aff,Neg,Win
0,Thomas Kelly MG,Washburn Rural CH,Neg
1,Lawrence Free State FH,Avery Coonley FN,Neg
2,St Paul Central BM,Washburn Rural CR,Neg
3,Washington DA,Barstow KP,Neg
4,Avery Coonley RW,Barstow TM,Neg
5,St Paul Central MC,Kenwood BH,Neg
6,Olathe North CF,Kenwood PT,Aff
7,Niles West VK,Olathe North MM,Neg
8,St Paul Central WN,Barstow GH,Neg
9,Niles West SS,Hayden BA,Neg
10,St Paul Central UB,Lawrence Free State EF,Aff
11,Barstow BS,Maine East JV,Aff
