,Aff,Neg,Win
0,Unionville KH,Walter Payton BR,Aff
1,Cypress Bay PC,Frazer WZ,Aff
2,Robinson DJ,Pine Crest MO,Aff
3,Robinson MA,Pine View MV,Neg
4,Pine Crest JR,NSU AY,Neg
