,Aff,Neg,Win
0,Head Royce DW,Stuyvesant DV,Aff
1,Lake Balboa SP,Interlake OW,Neg
2,Polytechnic KN,Interlake MM,Aff
3,Green Canyon OZ,Lowell LL,Aff
4,Alpharetta MM,Stuyvesant KB,Aff
5,Sonoma PM,Interlake PV,Aff
6,Green Canyon EH,Bellingham HS,Neg
7,Sonoma LM,Alpharetta IN,Neg
8,Garfield BM,Interlake KN,Aff
9,Millard North WG,Interlake CS,Neg
10,Unionville KH,Interlake LY,Aff
11,Lowell BS,West HS SLC KA,Neg
12,Lowell LM,Branson WP,Aff
