,Aff,Neg,Win
0,Garfield NW,Damien-St. Lucy's LM,Neg
1,Franklin JS,Garfield RZ,Neg
2,Franklin PS,Damien-St. Lucy's KN,Aff
3,OES AZ,Clackamas PY,Neg
4,OES ZH,Sam Barlow AS,Aff
5,Adrienne C. Nelson NN,Clackamas NH,Aff
6,Franklin DH,Clackamas HT,Neg
7,Damien-St. Lucy's IG,Sam Barlow LP,Aff
8,OES RL,South Eugene GR,Neg
9,OES NC,South Salem MR,Aff
10,Parkrose HG,Roosevelt ML,Aff
