,Aff,Neg,Win
0,Barstow BS,St Paul Central MC,Neg
1,Avery Coonley RW,Dowling Catholic BS,Aff
2,Washburn Rural CH,Olathe North CF,Neg
3,Thomas Kelly MG,Lawrence Free State FH,Neg
4,Niles West SS,St Paul Central WN,Neg
5,Kenwood PT,Olathe North MM,Neg
6,Hayden BA,St Paul Central UB,Neg
7,Washburn Rural CR,Lawrence Free State EF,Neg
8,Barstow TM,Niles West VK,Neg
9,Barstow GH,Kenwood BH,Aff
10,Washington DA,Maine East JV,Aff
11,Avery Coonley FN,St Paul Central BM,Neg
