,Aff,Neg,Win
0,Unionville KH,Frazer WZ,Aff
1,Pine Crest MO,Cypress Bay PC,Neg
2,NSU AY,Pine View MV,Aff
3,Walter Payton BR,Robinson MA,Aff
4,Pine Crest JR,Robinson DJ,Aff
