,Aff,Neg,Win
0,Kenwood BH,Washburn Rural CH,Neg
1,Washington DA,St Paul Central BM,Neg
2,St Paul Central MC,Barstow KP,Aff
3,Thomas Kelly MG,Hayden BA,Neg
4,Avery Coonley FN,Washburn Rural CR,Neg
5,Niles West VK,Avery Coonley RW,Aff
6,Dowling Catholic BS,Kenwood PT,Neg
7,Maine East JV,Olathe North CF,Neg
8,Olathe North MM,Niles West SS,Neg
9,St Paul Central UB,Barstow TM,Aff
10,Barstow BS,St Paul Central WN,Aff
11,Barstow GH,Lawrence Free State EF,Neg
