,Aff,Neg,Win
0,Rowland Hall LD,Taipei American HC,Neg
1,Kang Chiao International School Linkou HH,Taipei American YM,Neg
2,Notre Dame BC,Taipei American YL,Neg
3,Rowland Hall UV,Taipei American LT,Aff
4,Taipei American LC,Rowland Hall HG,Aff
5,Taipei American HW,Rowland Hall SC,Neg
6,Notre Dame MD,Kang Chiao International School Linkou CH,Aff
