,Aff,Neg,Win
0,Blue Valley West WA,Blue Valley Southwest PC,Neg
1,Crossings Christian LM,Blue Valley Southwest DT,Neg
2,Blue Valley North BK,Shawnee Mission West WS,Neg
3,Blue Valley West BW,Shawnee Mission South KC,Aff
4,Shawnee Mission South MJ,Newton KN,Neg
