,Aff,Neg,Win
0,St Paul Central UB,L C Anderson SW,Neg
1,Little Rock Central LW,Shawnee Mission South MJ,Aff
2,Shawnee Mission East PL,Opus CC,Aff
3,Blue Valley Southwest PC,Lawrence Free State FH,Aff
