,Aff,Neg,Win
0,Clackamas NH,Franklin JS,Neg
1,Clackamas PY,OES RL,Neg
2,Clackamas HT,OES NC,Neg
3,South Salem MR,Reynolds GS,Aff
4,Sam Barlow LP,OES ZH,Aff
5,South Eugene GR,Garfield NW,Aff
6,Damien-St. Lucy's LM,Franklin PS,Neg
7,Damien-St. Lucy's KN,Parkrose HG,Neg
8,Garfield RZ,Damien-St. Lucy's IG,Aff
9,Roosevelt ML,Franklin DH,Aff
10,Sam Barlow AS,OES AZ,Aff
